Country,Admin1,Facility name,Facility type,Ownership,Lat,Long,LL source
Uganda,Eastern,St. Anne Usuk Health Centre III,Health Centre III,Private not for profit,1.9722,34.0162,Other
Uganda,Eastern,St. Anthony Health Centre II,Health Centre II,Private not for profit,1.4722,33.7678,GPS
Uganda,Eastern,St. Anthony'S Hospital,Hospital,Private not for profit,0.7028,34.1699,Other
Uganda,Eastern,St. Austins Health Centre II,Health Centre II,Private not for profit,1.0698,34.1823,GPS
Uganda,Eastern,St. Benedict'S Health Centre III,Health Centre III,Private not for profit,0.4677,33.2609,Google Earth
Uganda,Eastern,St. Camillus Health Centre III,Health Centre III,Private not for profit,0.4352,33.2115,Combination
Uganda,Eastern,St. Claire Orungo Health Centre III,Health Centre III,Private not for profit,2.0461,33.4467,Other
Uganda,Eastern,St. Francis Acumet Health Centre III,Health Centre III,Private not for profit,,,
Uganda,Eastern,St. John Paul Memorial Clinic,Clinic,Private not for profit,0.5760,33.7451,Combination
Uganda,Eastern,St. Kevin Toroma Health Centre III,Health Centre III,Private not for profit,1.7836,33.9673,GPS
Uganda,Eastern,St. Kizito Kiyunga Health Centre II,Health Centre II,Private not for profit,0.7771,33.0724,Other
Uganda,Eastern,St. Luke Kavule (Kavule) Health Centre II,Health Centre II,Private not for profit,,,
Uganda,Eastern,St. Luke Muterere Health Centre II,Health Centre II,Private not for profit,0.4287,33.7852,GPS
Uganda,Eastern,St. Lwanga Health Centre II,Health Centre II,Private not for profit,,,
Uganda,Eastern,St. Martha Marten Health Centre II,Health Centre II,Private not for profit,1.1870,34.1410,GPS
Uganda,Eastern,St. Mary's Clinic,Clinic,Private not for profit,0.5668,33.7496,Combination
Uganda,Eastern,St. Matia Mulumba Health Centre III,Health Centre III,Private not for profit,0.3699,33.8971,Other
Uganda,Eastern,St. Michael-Wera Health Centre III,Health Centre III,Private not for profit,1.8929,33.7517,GPS
Uganda,Eastern,St. Peter Claver Health Centre II,Health Centre II,Private not for profit,0.7621,33.4648,Google Earth
Uganda,Eastern,St. Peters NGO Health Centre II,Health Centre II,Private not for profit,1.7074,33.6266,Combination
Uganda,Eastern,St. Richard Health Centre II,Health Centre II,Private not for profit,,,
Uganda,Eastern,St. Stephen Health Centre II,Health Centre II,Private not for profit,1.2314,33.7107,Other
Uganda,Eastern,Sundet Health Centre II,Health Centre II,MoH,1.5000,34.6333,Other
Uganda,Eastern,Suubi Health Centre III,Health Centre III,Private not for profit,,,
Uganda,Eastern,Tajar Health Centre II,Health Centre II,MoH,1.3961,34.2382,GPS
Uganda,Eastern,Taoky Medical Health Centre II,Health Centre II,Private not for profit,0.3414,33.8754,Other
Uganda,Eastern,Tegeres Health Centre III,Health Centre III,MoH,1.4060,34.3850,GPS
Uganda,Eastern,Teren-Boy Health Centre III,Health Centre III,MoH,1.3721,34.5506,GPS
Uganda,Eastern,Thornbury Health Centre II,Health Centre II,Private not for profit,1.0439,34.2583,Geonames
Uganda,Eastern,Tigrim Health Centre II,Health Centre II,MoH,,,
Uganda,Eastern,Tiira Health Centre II,Health Centre II,MoH,0.5133,34.0776,Other
Uganda,Eastern,Tirinyi Health Centre III,Health Centre III,MoH,1.0091,33.7748,GPS
Uganda,Eastern,Tiriri Health Centre IV,Health Centre IV,MoH,1.8803,33.4681,Other
Uganda,Eastern,Toroma Health Centre III,Health Centre III,MoH,1.7548,33.9566,GPS
Uganda,Eastern,Tororo Hospital,Hospital,MoH,0.7059,34.2001,GPS
Uganda,Eastern,Tororo St. Anthony Hospital,Hospital,Private not for profit,0.7028,34.1699,Other
Uganda,Eastern,True Vine Health Centre III,Health Centre III,MoH,0.6651,34.1474,Other
Uganda,Eastern,Tubur Health Centre III,Health Centre III,MoH,1.9500,33.4890,GPS
Uganda,Eastern,Tuikat Health Centre II,Health Centre II,MoH,1.3729,34.5861,Other
Uganda,Eastern,Tulel Health Centre II,Health Centre II,MoH,1.3422,34.6772,Other
Uganda,Eastern,Tumboboi Health Centre II,Health Centre II,MoH,1.4359,34.4681,GPS
Uganda,Eastern,Tunyi Health Centre II,Health Centre II,Private not for profit,1.2471,34.3480,GPS
Uganda,Eastern,Vukula Health Centre III,Health Centre III,MoH,0.9440,33.6253,Other
Uganda,Eastern,Wabulungu Health Centre III,Health Centre III,MoH,0.5268,33.3458,Other
Uganda,Eastern,Waibuga Health Centre III,Health Centre III,MoH,0.6289,33.3850,Other
Uganda,Eastern,Wairaka Health Centre II,Health Centre II,MoH,0.4770,33.2640,GPS
Uganda,Eastern,Wakawaka Health Centre II,Health Centre II,MoH,0.3339,33.7112,Combination
Uganda,Eastern,Wakitaka Health Centre III,Health Centre III,MoH,0.4910,33.2190,GPS
Uganda,Eastern,Walugogo Health Centre II,Health Centre II,MoH,0.6070,33.4705,Google Earth
Uganda,Eastern,Walukuba Health Centre IV,Health Centre IV,MoH,0.4380,33.2250,GPS
Uganda,Eastern,Wamulongo Health Centre II,Health Centre II,MoH,0.4968,33.5258,Other
Uganda,Eastern,Wanale Health Centre III,Health Centre III,MoH,1.0370,34.2410,GPS
Uganda,Eastern,Wandago Health Centre II,Health Centre II,MoH,1.0047,33.2862,Other
Uganda,Eastern,Wandegeya Health Centre II,Health Centre II,MoH,0.3500,33.5500,Other
Uganda,Eastern,Wangobo Health Centre II,Health Centre II,MoH,0.7159,33.6779,Other
Uganda,Eastern,Wansimba Health Centre II,Health Centre II,MoH,0.5930,33.1080,GPS
Uganda,Eastern,Wera Health Centre III,Health Centre III,MoH,1.8695,33.7526,GPS
Uganda,Eastern,Were Health Centre II,Health Centre II,MoH,0.7444,34.0095,Other
Uganda,Eastern,Western Health Centre III,Health Centre III,MoH,1.7098,33.6004,Combination
Uganda,Eastern,Wesunire Catholic Health Centre III,Health Centre III,Private not for profit,1.2309,33.1358,Other
Uganda,Northern,Abako Health Centre III,Health Centre III,MoH,2.1456,33.2237,GPS
Uganda,Northern,Abako-Elim Health Centre II,Health Centre II,Private not for profit,2.1426,33.2247,GPS
Uganda,Northern,Abala Health Centre III,Health Centre III,MoH,2.4619,32.9761,Google Earth
Uganda,Northern,Abalang Health Centre II,Health Centre II,MoH,1.9766,33.2871,Other
Uganda,Northern,Abanya Health Centre II,Health Centre II,MoH,2.4072,32.4907,Other
Uganda,Northern,Abedober Health Centre III,Health Centre III,Private not for profit,1.9459,32.8508,GPS
Uganda,Northern,Abei Health Centre II,Health Centre II,MoH,1.8144,32.5549,Google Earth
Uganda,Northern,Abela Health Centre II,Health Centre II,MoH,2.5988,32.7505,GPS
Uganda,Northern,Aber Health Centre II,Health Centre II,MoH,2.2020,32.3650,GPS
Uganda,Northern,Aber Hospital,Hospital,Private not for profit,2.2140,32.4110,GPS
Uganda,Northern,Abeso Health Centre II,Health Centre II,MoH,3.6641,31.8658,Google Earth
Uganda,Northern,Abia Health Centre II,Health Centre II,MoH,2.4414,33.1168,GPS
Uganda,Northern,Abilonino Health Centre II,Health Centre II,MoH,2.8788,33.4384,Google Earth
Uganda,Northern,Abim Hospital,Hospital,MoH,2.6760,33.6620,GPS
Uganda,Northern,Abiriamajo Health Centre II,Health Centre II,MoH,3.2510,31.0150,Encarta
Uganda,Northern,Aboke Health Centre IV,Health Centre IV,MoH,2.3620,32.6740,GPS
Uganda,Northern,Aboke Mission Health Centre II,Health Centre II,Private not for profit,2.3470,32.7160,GPS
Uganda,Northern,Abongo Health Centre II,Health Centre II,MoH,2.2920,31.1280,GPS
Uganda,Northern,Abongomola Health Centre III,Health Centre III,MoH,1.9996,32.8316,GPS
Uganda,Northern,Abunga Health Centre II,Health Centre II,MoH,2.2980,33.0458,Google Earth
Uganda,Northern,Abwoch Health Centre II,Health Centre II,MoH,2.7087,32.2826,Other
Uganda,Northern,Abwong Health Centre II,Health Centre II,MoH,1.7002,32.8186,Other
Uganda,Northern,Acane Health Centre II,Health Centre II,MoH,2.2350,32.9205,Other
Uganda,Northern,Acet Health Centre II,Health Centre II,MoH,2.6879,32.6548,GPS
Uganda,Northern,Acherer Health Centre II,Health Centre II,MoH,2.5125,34.5810,Google Earth
Uganda,Northern,Acholi-Bur Health Centre III,Health Centre III,MoH,3.1258,32.9197,Geonames
Uganda,Northern,Acholpii Health Centre III,Health Centre III,MoH,2.7345,33.0497,GPS
Uganda,Northern,Achorichor Health Centre II,Health Centre II,MoH,2.1152,34.8018,Other
Uganda,Northern,Acii Health Centre II,Health Centre II,MoH,1.5800,32.6367,GPS
Uganda,Northern,Acimi Health Centre II,Health Centre II,MoH,2.4021,32.2322,Google Earth
Uganda,Northern,Acokara Health Centre II,Health Centre II,MoH,2.5620,32.6300,GPS
Uganda,Northern,Acuru Health Centre II,Health Centre II,MoH,2.5603,32.6300,GPS
Uganda,Northern,Acut Health Centre II,Health Centre II,MoH,2.1358,32.3330,Other
Uganda,Northern,Acwao Health Centre II,Health Centre II,MoH,1.8977,32.7165,GPS
Uganda,Northern,Adagmon Health Centre II,Health Centre II,MoH,2.0000,33.2000,Other
Uganda,Northern,Adea Health Centre II,Health Centre II,MoH,2.1852,33.7329,GPS
Uganda,Northern,Adigo Health Centre II,Health Centre II,MoH,2.1540,32.4870,GPS
Uganda,Northern,Adilang Health Centre III,Health Centre III,MoH,2.9281,33.1946,GPS
Uganda,Northern,Adjumani Hospital,Hospital,MoH,2.1369,32.4985,GPS
Uganda,Northern,Adjumani Mission Health Centre III,Health Centre III,Private not for profit,3.3750,31.7828,GPS
Uganda,Northern,Adok Health Centre II,Health Centre II,MoH,1.9909,32.9179,GPS
Uganda,Northern,Aduku Health Centre IV,Health Centre IV,MoH,1.9954,32.7182,GPS
Uganda,Northern,Aduku Mission Health Centre II,Health Centre II,Private not for profit,1.9929,32.7119,GPS
Uganda,Northern,Adumi Health Centre IV,Health Centre IV,MoH,3.0415,30.8333,GPS
Uganda,Northern,Adwir Health Centre II,Health Centre II,MoH,2.3294,33.6801,GPS
Uganda,Northern,Adyegi Health Centre II,Health Centre II,MoH,2.0962,32.3783,Google Earth
Uganda,Northern,Afoji Health Centre II,Health Centre II,MoH,,,
Uganda,Northern,Agali Health Centre III,Health Centre III,MoH,2.1275,33.1132,GPS
Uganda,Northern,Aganga Health Centre II,Health Centre II,MoH,1.7623,32.1865,GPS
Uganda,Northern,Agiermach Health Centre III,Health Centre III,Private not for profit,2.5739,30.8636,Other
Uganda,Northern,Agojo Health Centre II,Health Centre II,MoH,3.4274,31.7229,GPS
Uganda,Northern,Agoro Health Centre III,Health Centre III,MoH,3.8028,33.0179,GPS
Uganda,Northern,Agulurude Health Centre III,Health Centre III,MoH,2.2740,32.5380,GPS
Uganda,Northern,Agwatta Health Centre III,Health Centre III,MoH,1.9833,32.9833,Other
Uganda,Northern,AIC Arua Main Branch Clinic,Clinic,Private not for profit,3.0279,30.9057,Combination
Uganda,Northern,Ajeri Health Centre II,Health Centre II,MoH,3.1692,31.7605,Other
Uganda,Northern,Ajia Health Centre III,Health Centre III,MoH,2.9191,31.0272,GPS
Uganda,Northern,Ajikoro Health Centre II,Health Centre II,MoH,3.3393,30.9149,GPS
Uganda,Northern,Ajugopi Health Centre II,Health Centre II,MoH,3.4309,31.9115,Google Earth
Uganda,Northern,Akali Health Centre II,Health Centre II,MoH,2.0918,32.8191,GPS
Uganda,Northern,Akalo Health Centre III,Health Centre III,MoH,2.1250,32.8160,GPS
Uganda,Northern,Akangi Health Centre II,Health Centre II,MoH,2.3674,32.9366,Other
Uganda,Northern,Akia St. Francis Health Centre II,Health Centre II,Private not for profit,2.2500,32.9666,Other
Uganda,Northern,Akino Health Centre II,Health Centre II,MoH,2.7341,31.1871,GPS
Uganda,Northern,Akokoro Health Centre III,Health Centre III,MoH,1.6995,32.3915,GPS
Uganda,Northern,Akura Health Centre II,Health Centre II,MoH,3.1762,31.7587,GPS
Uganda,Northern,Akwangi Health Centre II,Health Centre II,MoH,2.3911,32.5920,Other
Uganda,Northern,Akworo Health Centre III,Health Centre III,MoH,2.3000,31.2494,Geonames
Uganda,Northern,Alado Health Centre II,Health Centre II,MoH,1.8996,32.4330,GPS
Uganda,Northern,Alakas Health Centre II,Health Centre II,MoH,1.8594,34.9969,Other
Uganda,Northern,Alangi Health Centre III,Health Centre III,MoH,2.5780,30.8230,GPS
Uganda,Northern,Alango Health Centre II,Health Centre II,MoH,2.4690,33.1914,Google Earth
Uganda,Northern,Alanyi Health Centre III,Health Centre III,Private not for profit,3.4476,31.9107,GPS
Uganda,Northern,Alao Health Centre II,Health Centre II,MoH,2.3469,32.5412,Google Earth
Uganda,Northern,Alapata Health Centre II,Health Centre II,MoH,2.0888,33.1721,Other
Uganda,Northern,Alebtong Abia Government Health Centre II,Health Centre II,MoH,2.0918,32.8191,GPS
Uganda,Northern,Alebtong Health Centre IV,Health Centre IV,MoH,2.0918,32.8191,GPS
Uganda,Northern,Alemere Medical Aid Health Centre II,Health Centre II,Private not for profit,1.6361,32.8139,GPS
Uganda,Northern,Alenga Health Centre III,Health Centre III,Private not for profit,1.8514,32.3499,GPS
Uganda,Northern,Alere Health Centre II,Health Centre II,MoH,2.4634,34.7859,GPS
Uganda,Northern,Alerek Health Centre III,Health Centre III,MoH,2.7832,31.9264,GPS
Uganda,Northern,Alero Health Centre III,Health Centre III,MoH,2.7290,32.0620,GPS
Uganda,Northern,Aliapi Health Centre II,Health Centre II,MoH,3.4215,31.2608,Other
Uganda,Northern,Aliba Health Centre III,Health Centre III,MoH,3.1937,31.5265,GPS
Uganda,Northern,Alik Health Centre II,Health Centre II,MoH,2.3675,32.9366,Other
Uganda,Northern,Alim Health Centre II,Health Centre II,MoH,2.8801,32.9604,Google Earth
Uganda,Northern,Alira Health Centre II,Health Centre II,MoH,2.0330,32.7320,Encarta
Uganda,Northern,Alito Health Centre III,Health Centre III,MoH,2.4500,32.7333,Other
Uganda,Northern,Aliwang Health Centre III,Health Centre III,Private not for profit,2.2677,32.9074,Other
Uganda,Northern,Aliwara Health Centre II,Health Centre II,MoH,1.8541,33.9491,GPS
Uganda,Northern,All Saints Puranga Health Centre II,Health Centre II,Private not for profit,2.6154,32.9409,Other
Uganda,Northern,Alnoor Health Centre II,Health Centre II,Private not for profit,3.5382,31.2547,Combination
Uganda,Northern,Aloi Mission Health Centre III,Health Centre III,Private not for profit,1.6995,32.3915,GPS
Uganda,Northern,Alokolum Health Centre II,Health Centre II,MoH,2.7586,32.2269,GPS
Uganda,Northern,Aloni Health Centre II,Health Centre II,MoH,2.4979,32.6272,Google Earth
Uganda,Northern,Alop Health Centre II,Health Centre II,MoH,2.3955,32.5894,GPS
Uganda,Northern,Alwi Health Centre III,Health Centre III,MoH,2.4648,31.3640,GPS
Uganda,Northern,Alworoceng Health Centre II,Health Centre II,MoH,1.9839,32.3660,GPS
Uganda,Northern,Alyecmeda Health Centre II,Health Centre II,MoH,1.6029,32.7295,Other
Uganda,Northern,Amach Health Centre IV,Health Centre IV,MoH,2.1116,33.0056,GPS
Uganda,Northern,Amai Community Hospital,Hospital,Private not for profit,1.7935,32.9199,GPS
Uganda,Northern,Amaler Health Centre III,Health Centre III,Private not for profit,1.6330,34.4110,GPS
Uganda,Northern,Amanipi Health Centre II,Health Centre II,MoH,3.2762,30.9871,Google Earth
Uganda,Northern,Ambelechu Health Centre II,Health Centre II,MoH,3.3667,31.1875,GPS
Uganda,Northern,Amedek Health Centre II,Health Centre II,MoH,2.0811,34.2442,GPS
Uganda,Northern,Amilobo Health Centre II,Health Centre II,MoH,3.0258,32.7630,Other
Uganda,Northern,Amita Health Centre II,Health Centre II,MoH,2.7194,33.5513,Google Earth
Uganda,Northern,Amolatar Health Centre IV,Health Centre IV,MoH,1.6405,32.8431,GPS
Uganda,Northern,Amor Health Centre II,Health Centre II,MoH,2.4910,31.4860,GPS
Uganda,Northern,Amuca SDA Health Centre III,Health Centre III,Private not for profit,2.2940,32.8248,Google Earth
Uganda,Northern,Amuda Health Centre II,Health Centre II,Private not for profit,2.2000,34.6000,Encarta
Uganda,Northern,Amudat Hospital,Hospital,MoH,1.9534,34.9438,Google Earth
Uganda,Northern,Amudat Hospital,Hospital,Private not for profit,1.9534,34.9438,Google Earth
Uganda,Northern,Amudat TC Health Centre II,Health Centre II,MoH,1.9534,34.9438,Google Earth
Uganda,Northern,Amugu Health Centre III,Health Centre III,MoH,2.7586,32.2269,GPS
Uganda,Northern,Amunga Health Centre II,Health Centre II,MoH,2.5248,33.1663,Google Earth
Uganda,Northern,Amuru Health Centre II,Health Centre II,MoH,2.8171,31.8614,GPS
Uganda,Northern,Amwa Health Centre II,Health Centre II,MoH,2.3206,32.3852,Google Earth
Uganda,Northern,Amwoma Health Centre II,Health Centre II,MoH,2.0050,33.1150,GPS
Uganda,Northern,Amwonyo Health Centre II,Health Centre II,MoH,2.5170,30.7970,GPS
Uganda,Northern,Amyel Health Centre II,Health Centre II,MoH,2.9412,33.4703,GPS
Uganda,Northern,Anaka Health Centre II,Health Centre II,MoH,3.3621,32.5669,GPS
Uganda,Northern,Anaka Hospital,Hospital,MoH,2.5944,31.9633,Other
Uganda,Northern,Anamwany Health Centre II,Health Centre II,MoH,1.6947,32.7587,Other
Uganda,Northern,Anara Health Centre II,Health Centre II,MoH,2.3629,33.2150,Google Earth
Uganda,Northern,Andelizu Health Centre II,Health Centre II,MoH,3.1584,31.1104,GPS
Uganda,Northern,Anepmoroto Health Centre III,Health Centre III,MoH,2.3701,33.2917,Google Earth
Uganda,Northern,Angagura Health Centre III,Health Centre III,MoH,2.9651,32.6388,Other
Uganda,Northern,Angal Hospital,Hospital,Private not for profit,2.3950,31.1720,GPS
Uganda,Northern,Angaya Health Centre III,Health Centre III,MoH,2.8534,32.3983,Other
Uganda,Northern,Angetta Health Centre II,Health Centre II,MoH,2.1703,33.4230,Google Earth
Uganda,Northern,Angole Health Centre II,Health Centre II,MoH,2.6678,32.8492,Google Earth
Uganda,Northern,Aninolal Health Centre II,Health Centre II,MoH,2.0712,32.6851,Combination
Uganda,Northern,Anyacoto Health Centre II,Health Centre II,MoH,1.9023,33.0462,Google Earth
Uganda,Northern,Anyanga Health Centre II,Health Centre II,MoH,,,
Uganda,Northern,Anyangatir Health Centre II,Health Centre II,MoH,2.2040,32.9340,GPS
Uganda,Northern,Anyavu Health Centre II,Health Centre II,Private not for profit,2.6775,30.8605,GPS
Uganda,Northern,Anyeke Health Centre IV,Health Centre IV,MoH,2.3760,32.5280,GPS
Uganda,Northern,Anyiribu Health Centre III,Health Centre III,MoH,2.5627,31.1136,GPS
Uganda,Northern,Anyiribu Health Centre III,Health Centre III,Private not for profit,2.5627,31.1136,GPS
Uganda,Northern,Apa Lopama Health Centre II,Health Centre II,MoH,3.1215,33.9067,Combination
Uganda,Northern,Apa Lopus Health Centre II,Health Centre II,MoH,2.8248,34.0102,Combination
Uganda,Northern,Apaa Health Centre II,Health Centre II,MoH,3.0594,32.0322,GPS
Uganda,Northern,Apac Hospital,Hospital,MoH,1.9817,32.5332,GPS
Uganda,Northern,Apala Health Centre III,Health Centre III,MoH,2.4040,33.0410,GPS
Uganda,Northern,Apalabarowo Health Centre III,Health Centre III,MoH,2.3570,32.7620,GPS
Uganda,Northern,Aparanga Health Centre II,Health Centre II,MoH,2.5653,31.9085,Other
Uganda,Northern,Apeitolim Health Centre II,Health Centre II,MoH,2.4308,33.9354,GPS
Uganda,Northern,Apire Health Centre III,Health Centre III,MoH,2.0024,32.6830,Google Earth
Uganda,Northern,Apo Health Centre III,Health Centre III,MoH,3.5009,31.2686,GPS
Uganda,Northern,Apoi Health Centre III,Health Centre III,MoH,1.7367,32.4973,GPS
Uganda,Northern,Apuce Health Centre II,Health Centre II,MoH,2.5647,32.9082,Google Earth
Uganda,Northern,Aputi Health Centre III,Health Centre III,MoH,1.7260,32.9131,GPS
Uganda,Northern,Apwori Health Centre III,Health Centre III,MoH,1.8494,32.7008,GPS
Uganda,Northern,Apyeta Health Centre II,Health Centre II,MoH,3.3775,32.3615,Other
Uganda,Northern,Ariba Health Centre II,Health Centre II,MoH,2.5274,32.5539,Google Earth
Uganda,Northern,Arinyapi Health Centre II,Health Centre II,MoH,3.4711,32.0080,GPS
Uganda,Northern,Aripea Health Centre III,Health Centre III,Private not for profit,3.1731,31.0408,GPS
Uganda,Northern,Ariwa Health Centre III,Health Centre III,MoH,3.2430,31.3952,Other
Uganda,Northern,Aroi Health Centre III,Health Centre III,MoH,3.1136,30.8971,GPS
Uganda,Northern,Aromo Health Centre III,Health Centre III,MoH,2.6170,32.8200,GPS
Uganda,Northern,Arra Health Centre II,Health Centre II,MoH,3.5226,31.8019,GPS
Uganda,Northern,Arra Health Centre II,Health Centre II,MoH,3.6139,31.9105,GPS
Uganda,Northern,Arua Hospital,Hospital,MoH,3.0229,30.9120,GPS
Uganda,Northern,Arwotcek Health Centre II,Health Centre II,MoH,1.7379,32.8447,GPS
Uganda,Northern,Aswa Ranch Health Centre II,Health Centre II,MoH,2.9667,32.6000,Other
Uganda,Northern,Atabu Health Centre II,Health Centre II,MoH,2.0526,33.1327,Google Earth
Uganda,Northern,Atanga Health Centre III,Health Centre III,MoH,3.0111,32.7739,Other
Uganda,Northern,Atangwata Health Centre III,Health Centre III,MoH,2.5241,33.4109,Google Earth
Uganda,Northern,Atar Health Centre II,Health Centre II,MoH,2.0457,32.5957,GPS
Uganda,Northern,Atiak Health Centre IV,Health Centre IV,MoH,3.2869,32.1183,GPS
Uganda,Northern,Ating Health Centre II,Health Centre II,MoH,,,
Uganda,Northern,Atipe Health Centre II,Health Centre II,MoH,2.3084,32.4439,Google Earth
Uganda,Northern,Atunga Health Centre II,Health Centre II,MoH,2.5333,33.6166,Other
Uganda,Northern,Atura Health Centre II,Health Centre II,MoH,2.1194,32.3439,Other
Uganda,Northern,Atyak Health Centre II,Health Centre II,MoH,2.6630,30.9460,GPS
Uganda,Northern,Atyenda Health Centre II,Health Centre II,MoH,2.5210,30.9060,GPS
Uganda,Northern,Awach Health Centre II,Health Centre II,MoH,2.6270,33.5790,GPS
Uganda,Northern,Awach Health Centre IV,Health Centre IV,MoH,2.9706,32.4008,GPS
Uganda,Northern,Awei Health Centre II,Health Centre II,MoH,2.1779,33.2110,Google Earth
Uganda,Northern,Awelo Health Centre II,Health Centre II,MoH,1.7500,33.0500,Other
Uganda,Northern,Awer Health Centre II,Health Centre II,MoH,2.8414,32.1729,GPS
Uganda,Northern,Awere Health Centre III,Health Centre III,MoH,2.7167,32.8333,Other
Uganda,Northern,Awiri Health Centre II,Health Centre II,MoH,1.9667,33.2000,Other
Uganda,Northern,Awonangiro Health Centre II,Health Centre II,MoH,1.6980,32.9848,Google Earth
Uganda,Northern,Awoo Health Centre II,Health Centre II,MoH,2.5308,32.4137,Other
Uganda,Northern,Aya Health Centre II,Health Centre II,MoH,3.6736,31.8273,GPS
Uganda,Northern,Ayago Health Centre II,Health Centre II,MoH,1.8267,32.4733,GPS
Uganda,Northern,Ayago Health Centre III,Health Centre III,MoH,2.2660,32.9234,GPS
Uganda,Northern,Ayaka Health Centre II,Health Centre II,MoH,2.5833,30.9333,Other
Uganda,Northern,Ayara Health Centre II,Health Centre II,MoH,2.3599,32.8944,Google Earth
Uganda,Northern,Ayayia Health Centre II,Health Centre II,MoH,2.9956,31.1119,Other
Uganda,Northern,Ayer Health Centre II,Health Centre II,MoH,2.2260,32.6530,GPS
Uganda,Northern,Ayilo Health Centre II,Health Centre II,MoH,3.3001,31.9104,Google Earth
Uganda,Northern,Ayipe Health Centre III,Health Centre III,MoH,3.5545,30.9207,GPS
Uganda,Northern,Ayivuni Health Centre III,Health Centre III,MoH,3.0998,30.8259,GPS
Uganda,Northern,Aywee Health Centre III,Health Centre III,MoH,2.7533,32.3165,Other
Uganda,Northern,Bala Health Centre III,Health Centre III,MoH,2.1890,32.7390,GPS
Uganda,Northern,Bamure Health Centre II,Health Centre II,MoH,3.4931,31.0777,GPS
Uganda,Northern,Barakala Health Centre III,Health Centre III,MoH,3.4750,31.3650,GPS
Uganda,Northern,Barapwo Health Centre III,Health Centre III,MoH,2.2534,32.8356,GPS
Uganda,Northern,Bardege Health Centre III,Health Centre III,MoH,2.7977,32.2927,GPS
Uganda,Northern,Bardyang Health Centre II,Health Centre II,MoH,2.0381,32.9323,Google Earth
Uganda,Northern,Barjobi Health Centre III,Health Centre III,MoH,2.5960,33.1142,Google Earth
Uganda,Northern,Barocok Health Centre II,Health Centre II,MoH,2.5161,33.1226,Google Earth
Uganda,Northern,Barr Health Centre III,Health Centre III,MoH,2.2400,33.0427,Google Earth
Uganda,Northern,Bata Health Centre III,Health Centre III,MoH,2.0800,33.1650,GPS
Uganda,Northern,Belameling Health Centre II,Health Centre II,MoH,3.4761,31.6113,GPS
Uganda,Northern,Besia Health Centre III,Health Centre III,MoH,3.6489,31.7181,GPS
Uganda,Northern,Biashara Health Centre II,Health Centre II,MoH,1.9746,32.5445,Combination
Uganda,Northern,Bibia Health Centre III,Health Centre III,MoH,3.4755,32.0671,GPS
Uganda,Northern,Biko Health Centre II,Health Centre II,MoH,1.5065,32.6375,GPS
Uganda,Northern,Bileafe Health Centre III,Health Centre III,MoH,3.1062,31.0847,GPS
Uganda,Northern,Binya Health Centre II,Health Centre II,MoH,2.6870,32.6593,Other
Uganda,Northern,Bira Health Centre II,Health Centre II,MoH,2.8085,31.8522,Google Earth
Uganda,Northern,Bira Health Centre III,Health Centre III,MoH,3.3156,31.8720,GPS
Uganda,Northern,Bobi Health Centre III,Health Centre III,MoH,2.5798,32.3527,GPS
Uganda,Northern,Bolo Health Centre II,Health Centre II,MoH,2.6917,32.7954,Other
Uganda,Northern,Bondo Health Centre III,Health Centre III,MoH,2.8310,30.9960,GPS
Uganda,Northern,Boro Health Centre II,Health Centre II,MoH,2.3370,31.3400,GPS
Uganda,Northern,Boroboro Health Centre III,Health Centre III,Private not for profit,2.1990,32.9270,GPS
Uganda,Northern,Bung Health Centre II,Health Centre II,MoH,2.2870,32.7500,GPS
Uganda,Northern,Burua Health Centre II,Health Centre II,MoH,3.1815,31.0045,Other
Uganda,Northern,Chakulia Health Centre II,Health Centre II,MoH,3.5992,31.0581,Google Earth
Uganda,Northern,Charis Health Centre III,Health Centre III,Private not for profit,2.2467,32.8903,Combination
Uganda,Northern,Chawente Health Centre III,Health Centre III,MoH,1.7913,32.6577,Other
Uganda,Northern,Chegere Health Centre II,Health Centre II,MoH,2.0976,32.5127,GPS
Uganda,Northern,Cheptapoyo Health Centre II,Health Centre II,MoH,1.6603,34.9459,Other
Uganda,Northern,Child Care And Medical Centre Health Centre II,Health Centre II,Private not for profit,2.8342,32.2869,Combination
Uganda,Northern,Ciforo Health Centre III,Health Centre III,MoH,3.3561,31.7112,GPS
Uganda,Northern,Cilio Health Centre III,Health Centre III,MoH,3.1976,31.0312,GPS
Uganda,Northern,Cohwe Health Centre II,Health Centre II,MoH,3.5901,31.6140,GPS
Uganda,Northern,Comboni Samaritans Health Centre II,Health Centre II,Private not for profit,2.3117,32.9256,Google Earth
Uganda,Northern,Coope Health Centre II,Health Centre II,MoH,2.8618,32.2774,GPS
Uganda,Northern,Corom Health Centre II,Health Centre II,MoH,2.5927,31.9538,Other
Uganda,Northern,COU Health Centre III,Health Centre III,Private not for profit,2.9994,34.1031,Combination
Uganda,Northern,Curube Health Centre II,Health Centre II,MoH,3.1578,30.8896,Google Earth
Uganda,Northern,Cwero Health Centre III,Health Centre III,MoH,2.9257,32.5140,GPS
Uganda,Northern,Dei Health Centre II,Health Centre II,MoH,2.2076,31.2874,GPS
Uganda,Northern,Dibolyec Health Centre II,Health Centre II,MoH,3.6575,32.7407,Google Earth
Uganda,Northern,Dino Health Centre II,Health Centre II,MoH,2.6248,32.7456,GPS
Uganda,Northern,Dmo'S Health Centre II,Health Centre II,MoH,2.5309,34.6620,Combination
